科學家比較了冥王星和太陽系中的其他天體，發現冥王星比地球的月亮還要小。呢個發現令科學家懷疑，究竟冥王星係咪一個行星因為...,冥王星比地球嘅月亮收到嘅陽光少些,其他行星都比冥王星大好多。,其他行星有衛星，而冥王星冇。,冥王星自轉，其他行星冇。,B
離岸石油平台影響海洋棲息地。離岸石油平台最可能損害海洋環境，因為...,漏油嘅電轉站可能污染咗水。,喺油礦台度撈魚可能會令魚嘅數量減少。,喺海底鑽油有可能降低水溫。,改變海底可能會增加颶風的數量。,A
古生物學家經常發現同研究古代植物同動物既遺骸。當古代植物同動物既遺骸經過時日被沉積岩層掩埋，呢啲遺骸,請幫我將下面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號：melt,解封唔係一個易事，要好多耐心同努力先得。要保持冷靜，唔好急躁，慢慢嚟，一步步去解決問題。唔好怕失敗，有失敗先有成功，唔試過點知唔得呢？加油啦，努力就一定有嘅！,變成化石,蒸發成蒸氣,C
一個裝有50毫升冰嘅燒杯放喺窗台度。幾個鐘頭之後，冰融咗。當冰融嘅時候，冰嘅邊個性質冇變？,唔該你幫我翻譯呢段嘢做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅字同符號。,聲音量,溫度係多少呀？,物態,A
自然嘅過程會導致地球表面嘅快同慢改變。邊個事件最快導致地球表面嘅改變？,地震震撼大地啊,泥沙沖進海灣。,暴雨嘅天氣會令岩石受侵蝕。,水流流冇流常流,A
熱水凍開會點？,佢變色。,佢變得更重。,佢變成水蒸氣。,佢唔再起泡。,C
邊對組合可以造成彩虹？,霧同雲,雨同雪,雲同冰,陽光同雨。,D
吹泡泡嘅時候，泡泡裏面有乜嘢？,唔係乜嘢職業精神囉，唔該你地要系一種氣體，佢無定形，冇色無味，但係我哋每日都需要呼吸佢，係唔可缺少嘅嘢。,"同一樣翻譯不能無誤唔少咗，唔好出錯，唔好漏咗。

肥皂",唔該你幫我翻譯下呢段嘢成正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要有，唔好落下，即刻輸出結果，唔使多餘嘅字同符號。,冇嘢,A
呢啲邊個最辣？,大地,係太陽系裡面嘅第四顆行星，係地球嘅鄰居。,月亮,太陽,D
邊隻動物食植物先？,貓係好可愛嘅動物，佢哋喜歡捉老鼠同埋曬太陽。啲貓咪通常係較獨立嘅，喜歡自己喺屋企度玩。如果你畀啲貓好嘅食物同水，佢哋通常都會比較開心。當啲貓貓唔開心嘅時候，佢哋可能會發出尖銳嘅聲音或者咬人。喺養貓咪嘅時候，記得要定時帶佢哋去睇醫生同打針，以確保佢哋嘅健康。,狗,獅子,唔好意思，我無法提供口語粤語的繁體字中文翻譯。,D
Yumiko 話咗幾個原因，點解茶壺同廚房鑊通常係銅製嘅。邊一個原因係啱嘅？,銅係好好嘅熱導體。,銅好易熔。,銅好難打形。,銅係熱水度會溶解。,A
一個強磁會將混合物分開,淨係晒玻璃同綠玻璃。,紙杯同膠杯。,鐵釘同鋁釘。,沙同鹽。,C
邊一組只包括活物？,兔，種子，鳥,啲籽、啲鳥、風。,火山、蠟燭、兔仔,風，蠟燭，火山。,A
凱特睇到一個滿月。下個滿月大概要過幾耐呢？,一個禮拜,兩個星期,一個月,一年,C
呢棵植物開咗啲黃色嘅花。點解佢嘅花係黃色嘅？,陽光把花染成黃色。,家長植物嘅花係黃色嘅。,佢哋開花嘅時候好溫暖。,每日都落雨。,B
咩句話係所有物件都係真？,所有嘢都係靚靚㗎。,所有嘢都硬。,所有嘢都係粗糙㗎。,咩嘢嘢都有重量。,D
呢啲動物當中邊一種動物嘅牙齒同人嘅牙齒最相似？,唔係呀，我哋冇見過。可能係去咗其他地方啦。,你可以唔好話我啲嘢唔啱，因為我真係好努力咁做㗎啦！,唔好意思，我唔識講粤語。,狗係隻忠心嘅動物，佢地可以做人類嘅好朋友同守護者，係好多人嘅心目中都係好好嘅生活伙伴。,C
植物係邊度攞能量嚟做食物呀？,唔好意思，我唔識寫廣東話口語。,唔好意思，我唔識講粵語，無法幫你翻譯。,水,陽光从窗户射進屋裡，照在地板上。,D
吸煙對身體有好多傷害。最傷害到邊個器官？,呢个喺一個好嚴重嘅問題，我哋要盡快處理。唔好睇返呢個問題嘅影響過大，我哋唔想有啲錯誤。如果唔係我哋會搞到好麻煩㗎。所以我哋要快啲解決呢個困難。希望你明白我哋嘅立場。多謝。,腎係身體嘅一個好重要嘅器官，主要係過濾血液同執行尿液。如果腎出現問題，就會影響身體嘅健康。,肝臟,擔心係咁痛唔痛？可能係食嘅唔啱。要唔要食啲消化藥？,A
大部份地球表面都係覆蓋咗水。,沙仔,樹木,水,唔該幫我將底下嘅文字翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要翻譯，唔好落漏，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。山。,C
呢啲動物當中有邊一組全都係哺乳動物？,"鴨, 鷹, 鸚鵡",老鼠、猴、蝙蝠,蝴蝶，螞蟻，蚊子,鱷魚，蛇，龜,B
Tommy 割咗佢隻手指。佢嘅身體需要能量去幫手指癒合。點解能夠有能量幫手指癒合嘅？,佢喺切口度貼嘅藥布。,佢擺咗係傷口度嘅殺菌膏,佢食嘅嘢,佢飲嘅水,C
我地可以睇到月亮嘅主要原因係咩？,月亮反射地球嘅光。,月亮反射太陽嘅光。,月亮自己發光。,月亮比星星大。,B
邊種活生物可以用太陽光製造自己嘅食物？,蜥蜴係一種爬蟲類動物，佢哋通常長尾巴同四隻腳，有啲種類仲會換皮。喺香港嘅郊野度可以見到唔同種類嘅蜥蜴，包括家蜥同野生蜥蜴。,樹係一種高大而且有枝葉嘅植物，通常可以喺地面上生長好多年。樹嘅主幹係支撐著整個樹冠，而樹枝同葉子可以幫助植物進行光合作用。樹木係地球上非常重要嘅资源，可以提供我哋氧氣同埋吸收二氧化碳。每一個樹木都有佢獨特嘅形狀同生長環境，係自然界中非常寶貴嘅存在。,翻译成粤语就係「鹿」。,冇问题，我地嚟幫你翻譯。係呀，你可以叫我地翻譯。,B
多數鳥類都會喺佢哋嘅蛋度過一段時間，直至蛋孵化為止。以下呢啲原因，邊個係最主要嘅原因係鳥類會喺佢哋嘅蛋身上坐？,畀啲蛋留喺巢度。,暖啲蛋,保護蛋唔俾風吹走,保護蛋唔俾雨淋,B
呢啲土壤改變係咪全都係因為自然原因先？,因耕作導致礦物質流失。,樹木被砍伐，令到沙漠形成。,大廾壩修建導致水浸。,因為大雨，礦物質被沖走。,D
邊兩樣嘢會自己發光？,蠟燭同月亮,月亮同鏡子,太陽同蠟燭,鏡同太陽,C
呢啲邊個係混合物？,鹹水,我要翻譯下面呢段文官做係正宗嘅口語粵語嘅格式唔會變，所有嘢都要有，唔好少少，直接講出黎，唔好有多餘嘅字同符號（睇清楚唔好生成粵拼同英文，直接輸出粵語嘅正寫法，繁體字）：糖,水蒸氣,鹽,A
一個熱煮熟嘅蛋放入一杯凍嘅水入面。水同蛋嘅溫度會點？,水變凍，蛋變熟。,水變暖，蛋變凍。,水溫都一樣，但蛋就凍。,啲水同啲蛋都熱左。,B
地球上為何有白天同黑夜呢？真正嘅解釋係乜嘢呢？,太阳圍繞地球旋轉。,地球圍繞住太陽轉。,地轉動佢嘅軸。,太陽轉動自己嘅軸。,C
條河流嘅流向取決於。,江嘅長度,地勢嘅斜度,水流過的岩石種類,北極位置。,B
呢啲動物當中，邊一種嘅幼形同成體形嘅相似度最高？,唔好意思呀，我唔識講粵語，可以幫你翻譯其他語言嗎？,唔好話咁多废话，摆正眼光啦，睇清楚啲人嘅本性。,蛤蠣,蝴蝶係一種昆蟲，佢哋有獨特嘅外形同翅膀有好靚嘅花紋，而且會飛來飛去，好靚嘅動物。,B
有啲動物好罕有。例如，西伯利亞虎好少。如果而家啱啱剩係母西伯利亞虎，最可能會發生咩事？,母老虎會揾其他種類嘅公動物交配，然後生多啲西伯利亞虎。,個啲雌虎會同對方交配，然後生產更多西伯利亞虎。,只得生仔女西伯利亞虎.,個啲母老虎將唔到再生產更多西伯利亞虎，最終會滅絕。,D
一年四季轉變時，白天長短都會改變。究竟係乜嘢導致呢啲白天長短嘅變化？,地球係度傾斜嘅角度,太陽圍繞其軸傾斜,地球喺佢嘅軸心度轉。,太陽轉動緊自轉軸。,A
四樣嘢放喺細嘅容器度。呢啲嘢就會從細容器度搬去大啲嘅容器度。邊一樣嘢會擴散開去完全填滿一個大容器？,唔好意思，我唔識講廣東話。,冰,唔該你幫我翻譯下呢段嘢係咪 Cantonese，格式唔好改，全部內容都要包括，唔好漏咗嘢，直接輸出結果，唔好多講多餘嘅嘢同符號。,水,A
學生想知道豆苗在哪個溫度下長得最高。用咩科學方法技巧可以搵到呢個溫度？,請幫我將下面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好遺漏，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。inferring,話嚟講，呢啲嘢好難預測㗎。,條件和批判正寫住喺第一段，想對粤語精準性進行度量嗰你喺打黎更睇得清楚，對就我自己嚟講都係，真係有幫助。,請幫我將下面呢段嘢翻譯成正宗嘅口語粵語，格式唔變，所有一定要全，唔好漏，直接輸出結果，唔好有多餘嘅嘢同符號。,C
天氣嘅改變對住喺阿拉斯加嘅人民係好重要嘅。邊兩樣工具最好幫助科學家分享有關天氣嘅資訊？,收音機同電腦,鐘同筆電,電視同放大鏡,顯微鏡同電話,A
邊個動作最可能令大石變成細碎嘅石頭？,地球內部熔化,風化係指風同水侵蝕的過程。,用泥土和矿物質堆砌,埋喺地層之間,B
邊一個語句最啱嘅形容一個依賴其他生物先可以生存嘅生物？,一隻狼飲水。,一隻駝鹿食草。,一棵青松生喺土地度。,一棵三文鱼莓植物吸收返日光。,B
好多年咗，人哋都對星星好好奇。喺過去，人哋會透過故事同畫畫嘅方式分享佢哋對星星嘅了解。而家最啱用嚟收集同分享有關星星資訊嘅工具係邊一對？,一本筆記簿同一枝數機,望遠鏡同電腦,部部機同顯微鏡,一個顯微鏡同一個望遠鏡,B
邊隻工具最適合幫人睇植物細胞嘅部分？,手鏡,請幫我將下面呢段嘢翻譯成正宗嘅口語粵語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同符號：telescope,唔好意思，我唔識講粵語。,唔好意思，我唔識粵語口語，可以幫到您。,D
地球上大部分嘅水係度嚟？,冰川係由積雪堆積而成嘅，經過長時間嘅壓縮同凍結而形成。嗰啲厚厚嘅冰層會隨住時間推動落山谷，形成喺山谷中嘅冰川。係冰川入面，冰塊會不斷地移動同流動，令到冰川係一個不斷變化嘅地方。冰川係地球上嘅重要天然水源，係維護生態平衡同氣候穩定嘅重要元素之一。,請幫我將以下呢段嘢翻譯成正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。,唔該幫我將下面呢段嘢翻譯做正宗嘅口語粤語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅嘢同符號，多謝！,交代返你，呢條河流好闊，好長。,C
邊個器官去除血液中嘅細胞廢物？,大腸,細腸,腎臟,心臟,C
消化過程喺以下哪一個部位開始？,大腸,請幫我將下面呢段嘢翻譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好遺漏，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粤拼同英文，直接輸出口語粤語嘅繁體字中文形式，繁體字）：mouth,細腸,肚囝,B
邊個最好解釋瞭植物如何將水分運輸到其他部位？,透過一種叫葉綠素嘅化學物質,透過光合作用,透過一個管道系統,將水轉化為食物。,C
邊個係以下嘅將電能轉換為運動嘅？,燈開關,煮飯爐,燈泡,電風扇,D
流动的水係形成咗呢啲嘢當中邊一個嘅最重要因素？,大峽谷,聖安地列斯斷裂帶,落基山脈,聽日旺角手拉手，唔好去山頂觀景啦，啲火山好危險。,A
植物喺光合作用中使用邊啲氣體？,氫氣,請幫我將下面這段話翻譯成正宗的口語粵語（對專業的詞彙和句子要專業的翻譯），格式不變，所有一定要全，不要落下，直接輸出結果，不要有多余的話和多余的符號。,二氧化碳,一氧化碳,C
邊個呢啲系統將食物分解成身體可以用嘅營養素？,循環。,"請幫我將下面呢段嘢翻譯做正宗嘅口語粵語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅字同符號！多謝晒啦！

消化的",呢個乜野呀？我唔識咩叫「respiratory」。可以講簡單啲嗎？,生殖,B
桃樹有香甜嘅花朵同產出豐盛嘅果實。桃樹嘅花主要作用係乜嘢？,吸引蜜蜂授粉,整花花款,保護樹木唔好病。,餵遷徒鳥,A
邊啲動物最易攞住喺莓果裏面嘅種子，由個父母植物運去另一個地方？,唔知你識唔識啫，其實啫，蜜蜂係地球上好重要嘅一環。佢哋唔單止可以授粉，令果樹同蔬菜生果結實，而且仲可以製造蜜糖同埋蜂膠。如果冇咗蜜蜂，咁我地嘅生態環境就會好大影響㗎。所以我地要好好保護同培育蜜蜂，唔好搞破壞啦。,冇人知道我地去咗邊度，佢哋成日都喺度攪亂。,唔該幫我翻譯呢段嘢係正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。,呢個蟲喺樹葉度影響好大，啦啦地食咗好多片啦。係啦，我知道條蟲有啲好好似會造成樹木嘅損壞，我會盡快處理。,B
邊個過程負責將液態水變成水蒸氣？,光合作用係植物利用陽光將二氧化碳同水轉化為能量同氧氣嘅過程。喺植物體內嘅葉綠素幫助下，呢個過程會進行。Photosynthesis 係自然界中非常重要嘅生物化學過程，有助維持地球生態平衡。,呢種天氣好易凍水呀。,蒸發,冇呢啲雨水啲天氣係唔會好嘅。,C
邊個行動會導致一個有新化學性質嘅產品？,撕碎一份報紙,破鏡重圓,搵木材落板,爆谷吓,D
以下哪一個係加州沙漠嘅生物成分？,降雨量少,熱嘅氣溫,北極熊,尖角蜥蜴,D
Jenny量外面嘅溫度係攝氏16度，華氏61度。佢睇到有啲雨係固體狀態嘅形式落嚟。Jenny最可能係睇緊咩類型嘅降水？,唔該幫我將底下嘅段落譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要全，唔好漏咗，直接輸出結果，唔好多話同多餘嘅符號：hail,落雨喇,凍雨,"冇問題，我地會翻譯返俾您。係呀, ""snow"" 係指「雪」。",A
有啲樹種可以喺森林火災嘅高溫下生存。以下嘅特徵邊個會最有助於樹木喺火災中生存？,大葉,淺根,厚皮 bark,細樹幹,C
得利拉將一個容器裝滿水放入雪櫃，然後過夜。第二日早上佢見到容器裏面嘅水變成冰。以下哪一個論述最好地解釋為什麼水變成冰？,水攞咗能量。,水吸收咗光。,物料由水中釋放。,熱從水中帶走。,D
邊一個最能夠代表生命週期中嘅一個特定階段？,一條魚游水,一粒種子發芽,一片葉生長,食犬,B
細路雞出生時會啄破蛋殼。呢個行爲係屬於以下哪種行爲類型？,本能嘅,"唔該晒，我想請你幫我翻譯一段嘢。可以幫我將以下嘅文句翻譯成正宗嘅口語粵語嗎？請唔好落漏，全部都要，唔好加多餘嘅字或符號。

""Can you please help me translate the following passage into authentic colloquial Cantonese? Please keep the format and make sure to include all the content, without leaving anything out.""",唔好意思，我唔識講廣東話。,社交係一個好重要嘅嘢，人地可以透過社交同其他人互動、交流同培養關係。喺依個社會，社交可以幫助我哋建立同維持人際關係，亦都可以係工作上同生活上幫到我哋。所以，好重要去學習同培養社交技巧。,A
青蛙由蝌蚪變成成體時，會發展出以下哪些結構？,眼睛係人地嘅靈魂之窗。係我哋嘅生活中好重要嘅一部分，我哋要好好保護佢哋。,唔好意思，我唔識講粤語。,肺部,請幫我將下面呢段嘢翻譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落哂，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（留意唔好生成粤拼同英文，直接輸出口語粤語嘅繁體字中文形式，繁體字）：tail,C
馬紹爾蒲公英係一種原生於美國東北部嘅植物。 佢喺潮濕嘅生境入面生長得最好。 下列嘅環境改變，最有可能會導致該地區馬紹爾蒲公英嘅數量減少？,連續幾個星期都係落雨馬鞍嘅暴風雨,連續十二個月嘅乾旱,七月份嘅溫度异常之低,一月份嘅氣溫異常高,B
呢類事件涉及到食物鏈度消費者同生產者？,一隻貓食一隻老鼠。,一隻鹿食一張葉。,老鷹食老鼠。,一條蛇食咗一隻老鼠。,B
一條吞拿魚係一種適應迅速捕捉小型快速移動獵物嘅海洋魚。以下邊個適應能夠最有效幫助吞拿魚迅速游動去捕捉獵物？,大魚鰭,尖牙,細鳃,堅硬嘅鱗甲,A
大約需要幾多時間先可以行完一個圍繞太陽的軌道？,有日,一個月,一年,一世纪,C
Skyler 揀選做個拜年卡嘅時候，要揀選唔易撕裂嘅紙張。以下邊種紙張特質對Skyler黎講最緊要？,請幫我將下面這段話翻譯成正宗的口語粵語（對專業的詞彙和句子要專業的翻譯），格式不變，所有一定要全，不要落下，直接輸出結果，不要有多餘的話和多餘的符號（注意不要生成粵拼和英文，直接輸出口語粵語的繁體字中文形式，繁體字）：顏色,請幫我將呢段嘢翻譯成正宗嘅口語粤語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同符號。,唔該晒，你啲飲品係咪加曬糖？我覺得啲飲品好滑嫩呀，好易入口。,"thickness
- 要做广东牛肉粥，先煲一小时，牛精充分煲出，肉变得好嫩。粥个质地一定要浓稠先至够味。",D
一班工程學生一齊組裝咗一部機械人，佢可以疊木塊。部機械人度入面有部電腦控制佢嘅運動。咁機械人度嘅電腦最似人體嘅咩部份？,肺部係人體一個好重要嘅器官，主要係用嚟攝入同呼出氧氣同二氧化碳。訓練肺部嘅運作同埋保持良好嘅呼吸系統對於我哋嘅身體健康好重要。,我需要你幫手將呢段嘢翻譯做道地嘅粵語口語（對專業詞彙同句子要專業翻譯），格式唔變，一定要全部，唔好漏咗，直接輸出結果，唔好多啲嘢同符號。,請幫我將下面呢段嘢翻譯成正宗嘅口語粤語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅字同符號：腦袋,唔該幫我將底下呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要有，唔好落單，直接輸出結果，唔好有多餘嘅字同符號。 arms,C
喺一個地區度嚴重乾旱，所有池塘都乾晒晒，係度生活嘅以下邊隻動物嘅數量受乾旱影響最大？,啲.openccfcn.skills.text待翻译的文本.openccfen.skills.textdeer相我.icbn的.openccfcn.skills.text翻译.openccfen.skills.text,青蛙,有位買鷹的客人，佢話要一隻青腳鳳頭鷹，唔係要太老，好飛嘅。係唔係有呢隻貨？,唔識呀,B
以下邊個最好地描述矿物？,所有食物嘅主要營養素,一種喺穀物度發現嘅穀物,岩石嘅組成物質。,土壤中發現嘅分解植物物質,C
Chris 畀杯水放喺窗台上。幾日之後佢睇到杯水，有啲咗。咁有啲咗嘅水粒子發生咗咩情況？,佢哋變大咗。,佢哋散佘去空氣入面。,佢哋被玻璃吸收晒。,佢哋由玻璃穿越入空氣。,B
"颗粒崩解
化学溶解
生物侵蚀",石頭度生緊裂縫。,石頭熔化成岩漿。,喺山度結咗冰川,細石聚埋一齊，成一塊大石頭。,A
太阳每日都似乎喺天空度行来行去，由东边升起，再落喺西边。究竟係咩原因造成咗呢种表面上嘅运动？,地球自轉,太陽繞著地球嘅革命,地球同太陽嘅距離,地球大氣層的性質,A
植物嘅邊一個部份最負責利用太陽嘅能量去生產食物？,花係一種美麗嘅植物，可以用嚟裝飾環境同表達情感。喺唔同國家同文化中，花有唔同嘅象徵意義，例如玫瑰代表愛情，向日葵代表希望。人哋經常會送花比摯愛嘅人，作為表達感情嘅方式。盆栽花草都係好受歡迎㗎，唔單止可以美化環境，仲可以幫助大家放鬆心情。,請幫我將下面呢段嘢翻譯做正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粤拼同英文，直接輸出口語粤語嘅繁體字中文形式，繁體字）：leaf,冇問題，我會幫你翻譯。係啦，我明白你想要呢段嘢嘅口語粵語翻譯。畀我啲時間，我幫你搞掂佢。,冇問題，我哋嚟翻譯下啦。stem係指植物嘅主幹部分，連接埋樹葉同根系嘅部分，係植物嘅支持結構。喺植物嘅生理學度，stem主要負責傳送水分同養分，同時起到支持同保護植物嘅功能。,B
喺一啲地方，松鼠會喺冬天嘅幾個月裏面長時間地瞓覺。以下嘅原因最可能係導致呢啲松鼠長時間地瞓覺？,濕度增加,溫度下降,天空有雲影落落。,夜晚吹緊凍風,B
以下嘅邊一個係能量嘅一個形式？,密封罐入面嘅空氣,金屬掛衣架入面果條金屬線,細細个蓬萬入嘅水,喺一個嘈雜嘅教室裏面嘅聲音,D
一隻雀仔剛由蛋中孵化出嚟。以下邊個階段最可能係雀仔嘅生命週期中嘅下一步？,出生,唔好意思，我哋係唔能夠提供粵語口語翻譯服務。,唔通你咁肥咁快就長咗咁多？係咪食開咗啲嘢？,繁殖。,C
同學將啲橙汁凍番。以下邊句最能夠描述凍左之後嘅橙汁有乜唔同？,佢係液體。,佢重D。,佢係一個形狀唔變。,冇咁占位。,C
喺個地區喺冬天降左六吋嘅雪。雪要繼續入水循環系統變成地下水或者流失之前，必須先___.,唔洗急，我哋將個段落翻譯做正宗口語粵語。格式唔變，全部都要翻譯，唔好漏咗。唔好出多餘嘅話同符號，直接輸出口語粵語嘅繁體中文形式。多謝。,佢哋話呢啲嘢係好快就唔見㗎，大概喺一啲充滿熟味嘅地方先會出現。例如，啲養大嘅電壓有時會係喺啲潮濕嘅地方產生。,唔該幫我將下面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。唔該。,溶解啦。,D
每年綠海龜要移徙大約2000公里先至生育。呢個移徙就係一個...,學習嘅行為。,本能行为。,應對擠迫的回應。,逃避猎食者。,B
木星係太陽系裏面最大嘅行星。佢每轉一圈大約需要十個鐘頭。如果地球每轉一圈都需要十個鐘頭，咁地球上嘅十個鐘頭係咪同木星上嘅一樣長？,一日,一個禮拜,一個月,一年,A
大部分開花植物上，花朵的主要作用是哪一個？,吸氣,生產種子,吸收營養,保護植物既幹,B
以下哪一個係礦物？,鑽石係一種好硬同閃閃發光嘅寶石，係礦石嘅一種。喺世界各地都搵得到，有啲地方會用返佢嚟做珠寶或者係其他裝飾品。,膠袋帶係黑色 唔好影響環境 唔好浪費资源 唔好亂丟垃圾 正確使用 同資源循環裝袋,鋼鐵,木頭,A
以下嘅說話邊一句最好解釋咗植物同動物嘅分解點點樣幫助形成肥沃嘅土壤？,分解會將淤泥添加到土壤中。,分解添加水到土壤。,分解可以俾地嚟嘅土壤加氧。,分解會加肥土壤。,D
嗰天晚上有啲雲同降水嚟過緊西麻塞諸塞州。氣溫由41°F跌咗到28°F。係嗰天晚上最有可能發生咗咩嘅降水變化？,雪轉雹,雪轉雨,雨轉雪。,雪轉咗落雹,C
铝同銅係唔同嘅物質組成。邊句描述物質最啱？,嘢都有份量。,物質有質量同體積。,嘢都要變咗樣。,物质必须被包含喺一定嘅体积度。,B
大自然嘅力量影响大地表面嘅形态。大部分嘅峽谷係由河流侵蚀而成。,雪怪,啲植物,穩定嘅風,流水,D
眼色係一個生理特徵。邊句最好解釋小朋友點解會有特定嘅眼色？,眼色係可以學識嘅特徵。,眼色係遺傳嘅特徵。,眼色係一個會隨時間改變嘅特徵。,眼色係一個偶然嘅特徵。,B
科學家估計馬里蘭州含有超過8.5億噸煤炭。煤炭最常用於生產___.,唔好睇噉樣，呢個插頭係唔夠電。要換嗰個先得。,藥物,金屬係一種具有良好導電和導熱性質嘅物質，通常係固體狀態，會獲得咗廣泛應用喺建築、製造、電子、交通同埋其他行業。常見嘅金屬包括鐵、銅、鋁同埋鋅等等。,水,A
動物喺環境度嘅資源去求生。以下邊一啲資源係動物用黎提供能量？,唔好講啲嘢，食完飯先走。,食物係生活中好緊要嘅一環，唔係冇食就唔好，食物可以補充我哋身體嘅能量同埋營養。每日飲食要平衡，唔好偏食，多吃啲蔬菜同水果，少啲油炸同甜食，咁樣先至保持健康。记得食得嘢，身體先至健康啦。,遮蓋物係一個簡單但係重要嘅保護性設施，可以提供保護俾我哋避開自然環境嘅侵害，例如風，雨，雪同埋陽光。哩啲遮蓋物可以係屋頂，帳篷，或者其他類型嘅結構，都可以用嚟提供暫時嘅避雨避風嘅地方。,俾我一杯水。,B
化學農藥有時會噴灑喺農作物上，以殺死食物物嘅昆蟲。人哋對於使用農藥喺農作物上有唔同嘅觀點。使用農藥喺農作物上可能會引起咩樣嘅擔憂呢？,食物會唔會熟好啦？,食物會唔會新鮮？,食物會唔會傷害人？,屋企嘅食物會唔會傷害到屋企嘅蟲呀？,C
一個學生喺暖和、陽光普照嘅日子喺戶外放咗一桶水。呢桶水最有可能發生咗邊個過程？,唔該晒，我想翻譯呢段嘢做正宗嘅廣東話，全部文字都要翻譯，唔好落字。muluk林melting係指物質由固態轉變為液體狀態。,凍到哂,唔好話唔係，我講翻係蒸發。,"翻譯成正宗的口語粵語：

凝結水汽",C
人哋用水嘅方式唔同。呢啲活動之中邊啲係浪費水嘅？,滿一杯水.,開左水喉,浸菜係水度清潔佢哋.,按照食譜指示加適量嘅水。,B
喺地球上，水可以係固體、液體或者氣體。邊種能源係對水嘅物態有最大嘅影響呢？,太阳,風呀,海流,金屬芯,A
雪兔喺馬里蘭曾經好常見㗎。喺1986年，啲研究員喺呢個州發現雪兔而家唔再喺馬里蘭出現。邊句講法最好解釋咗雪兔點解唔再喺馬里蘭出現？,水質改善左。,有啲樹真係太多啦。,呢度好凍。,屋企發展攞嚟換晒田地。,D
學生要量度唔同質量嘅玩具車從山度落落所需嘅時間。學生應該使用以下邊個單位去量度時間？,請幫我將下面嘅文字翻譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粤拼同英文，直接輸出口語粤語嘅繁體字中文形式，繁體字）：厘米,呢啲食物攞嚟食，唞住睇營養標籤。一般嚟講，每日攝取嘅熱量應該係2000卡路里或以上。附加糖同反式脂肪都唔好攝取過量，唔好齋食，要多食新鮮嘅水果同蔬菜，飲多啲水，定期運動，保持健康生活習慣。,呢啲測量毫升既工具係用嚟量通常係液體既體積嘅。,唔該請幫我將下面呢段嘢翻譯成正宗嘅口語粤語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅嘢同符號。多謝！,D
家長同小朋友有好多相同嘢。兩個人都好高，有捲髮，廚藝一流，同埋有雀斑。呢啲特質中，邊一個係學會嘅行為？,高身嘅話,頭髮捲嘅,做一個好煮嘢嘅廚師係一件好有挑戰性嘅事，要有創意同埋耐心，同埋識得揀好嘅食材同調味料，先至可以煮出好味道嘅食物嚟。,有雀斑。,C
